T	05/27/2005 11:24:22	40.77426	-74.52604	209.2
T	05/27/2005 11:24:50	40.77398	-74.52588	216.9
T	05/27/2005 11:24:53	40.77395	-74.52585	216.9
T	05/27/2005 11:25:14	40.77369	-74.52563	217.9
T	05/27/2005 11:25:46	40.77333	-74.52528	216.0
T	05/27/2005 11:26:21	40.77299	-74.52492	218.4
T	05/27/2005 11:27:02	40.77263	-74.52450	215.5
T	05/27/2005 11:27:33	40.77230	-74.52434	214.0
T	05/27/2005 11:27:47	40.77215	-74.52450	213.1
T	05/27/2005 11:28:07	40.77192	-74.52477	212.1
T	05/27/2005 11:28:41	40.77158	-74.52511	201.5
T	05/27/2005 11:29:06	40.77132	-74.52514	191.0
T	05/27/2005 11:29:30	40.77105	-74.52496	184.7
T	05/27/2005 11:29:50	40.77080	-74.52513	188.6
T	05/27/2005 11:29:53	40.77081	-74.52504	191.9
T	05/27/2005 11:29:56	40.77083	-74.52508	193.8
T	05/27/2005 11:30:13	40.77066	-74.52527	195.8
T	05/27/2005 11:30:39	40.77040	-74.52553	195.8
T	05/27/2005 11:30:42	40.77036	-74.52554	195.8
T	05/27/2005 11:30:56	40.77025	-74.52542	190.0
T	05/27/2005 11:31:21	40.77028	-74.52508	189.0
T	05/27/2005 11:31:49	40.77041	-74.52465	186.2
T	05/27/2005 11:32:12	40.77047	-74.52428	186.2
T	05/27/2005 11:32:36	40.77044	-74.52417	182.3
T	05/27/2005 11:32:49	40.77043	-74.52427	185.7
T	05/27/2005 11:33:13	40.77028	-74.52442	179.4
T	05/27/2005 11:33:16	40.77023	-74.52446	178.9
T	05/27/2005 11:33:33	40.77003	-74.52467	181.3
T	05/27/2005 11:33:54	40.76985	-74.52482	183.3
T	05/27/2005 11:34:16	40.76976	-74.52527	182.3
T	05/27/2005 11:34:25	40.76969	-74.52546	182.8
T	05/27/2005 11:34:29	40.76967	-74.52553	183.3
T	05/27/2005 11:34:32	40.76965	-74.52553	185.2
T	05/27/2005 11:34:35	40.76963	-74.52561	183.7
T	05/27/2005 11:34:43	40.76956	-74.52573	184.2
T	05/27/2005 11:35:01	40.76940	-74.52637	177.5
T	05/27/2005 11:35:28	40.76912	-74.52654	175.6
T	05/27/2005 11:35:54	40.76888	-74.52684	173.2
T	05/27/2005 11:36:30	40.76850	-74.52718	175.1
T	05/27/2005 11:36:56	40.76828	-74.52752	169.8
T	05/27/2005 11:37:17	40.76810	-74.52780	170.3
T	05/27/2005 11:37:39	40.76797	-74.52814	173.2
T	05/27/2005 11:37:45	40.76782	-74.52816	174.1
T	05/27/2005 11:37:49	40.76776	-74.52822	174.1
T	05/27/2005 11:38:01	40.76765	-74.52832	174.1
T	05/27/2005 11:38:25	40.76746	-74.52862	156.8
T	05/27/2005 11:38:37	40.76735	-74.52868	157.3
T	05/27/2005 11:39:01	40.76710	-74.52888	153.9
T	05/27/2005 11:39:30	40.76684	-74.52918	148.7
T	05/27/2005 11:40:01	40.76660	-74.52889	149.6
T	05/27/2005 11:40:27	40.76629	-74.52898	148.2
T	05/27/2005 11:40:51	40.76597	-74.52912	149.6
T	05/27/2005 11:41:13	40.76569	-74.52926	154.4
T	05/27/2005 11:41:33	40.76544	-74.52928	152.5
T	05/27/2005 11:42:04	40.76508	-74.52947	153.0
T	05/27/2005 11:42:16	40.76493	-74.52958	150.6
T	05/27/2005 11:42:43	40.76470	-74.52988	144.3
T	05/27/2005 11:43:05	40.76441	-74.53000	141.9
T	05/27/2005 11:43:36	40.76405	-74.53023	141.0
T	05/27/2005 11:44:02	40.76378	-74.53016	138.1
T	05/27/2005 11:44:04	40.76377	-74.53014	138.1
T	05/27/2005 11:44:36	40.76354	-74.52975	135.2
T	05/27/2005 11:44:58	40.76326	-74.52957	121.7
T	05/27/2005 11:45:17	40.76311	-74.52968	125.6
T	05/27/2005 11:45:34	40.76320	-74.52986	131.4
T	05/27/2005 11:45:48	40.76328	-74.53006	137.1
T	05/27/2005 11:46:07	40.76329	-74.53037	143.4
T	05/27/2005 11:46:32	40.76317	-74.53064	145.3
T	05/27/2005 11:46:44	40.76309	-74.53073	149.1
T	05/27/2005 11:46:47	40.76304	-74.53073	148.2
T	05/27/2005 11:46:55	40.76297	-74.53075	152.0
T	05/27/2005 11:47:32	40.76252	-74.53094	148.7
T	05/27/2005 11:47:58	40.76217	-74.53119	150.6
T	05/27/2005 11:48:05	40.76208	-74.53120	152.0
T	05/27/2005 11:48:34	40.76170	-74.53122	154.4
T	05/27/2005 11:49:20	40.76112	-74.53121	155.9
T	05/27/2005 11:49:56	40.76072	-74.53133	150.6
T	05/27/2005 11:50:21	40.76035	-74.53152	153.0
T	05/27/2005 11:50:54	40.75985	-74.53159	143.4
T	05/27/2005 11:51:23	40.75942	-74.53168	150.1
T	05/27/2005 11:51:50	40.75911	-74.53197	148.7
T	05/27/2005 11:52:18	40.75889	-74.53243	150.1
T	05/27/2005 11:52:48	40.75877	-74.53300	149.6
T	05/27/2005 11:53:07	40.75869	-74.53326	149.6
T	05/27/2005 11:53:25	40.75871	-74.53355	149.1
T	05/27/2005 11:53:49	40.75873	-74.53392	149.1
T	05/27/2005 11:54:11	40.75888	-74.53429	150.6
T	05/27/2005 11:54:37	40.75890	-74.53463	149.6
T	05/27/2005 11:55:06	40.75877	-74.53504	153.9
T	05/27/2005 11:55:37	40.75875	-74.53561	154.9
T	05/27/2005 11:56:05	40.75875	-74.53603	157.3
T	05/27/2005 11:56:37	40.75888	-74.53645	158.8
T	05/27/2005 11:56:41	40.75893	-74.53652	160.2
T	05/27/2005 11:57:08	40.75918	-74.53698	164.0
T	05/27/2005 11:57:32	40.75941	-74.53728	167.9
T	05/27/2005 11:57:58	40.75967	-74.53744	171.3
T	05/27/2005 11:58:22	40.75990	-74.53766	171.3
T	05/27/2005 11:58:47	40.76003	-74.53789	175.1
T	05/27/2005 11:59:31	40.76019	-74.53860	177.0
T	05/27/2005 11:59:57	40.76036	-74.53905	173.7
T	05/27/2005 12:00:17	40.76062	-74.53922	170.3
T	05/27/2005 12:00:43	40.76094	-74.53936	168.8
T	05/27/2005 12:01:00	40.76113	-74.53945	168.8
T	05/27/2005 12:01:19	40.76137	-74.53955	168.8
T	05/27/2005 12:01:45	40.76168	-74.53968	170.8
T	05/27/2005 12:02:14	40.76202	-74.53987	176.5
T	05/27/2005 12:02:41	40.76226	-74.54018	177.5
T	05/27/2005 12:03:05	40.76247	-74.54044	180.9
T	05/27/2005 12:03:27	40.76267	-74.54066	181.8
T	05/27/2005 12:03:51	40.76289	-74.54096	181.8
T	05/27/2005 12:03:57	40.76293	-74.54104	181.8
T	05/27/2005 12:04:17	40.76283	-74.54135	181.3
T	05/27/2005 12:04:45	40.76270	-74.54178	183.3
T	05/27/2005 12:05:14	40.76253	-74.54209	183.7
T	05/27/2005 12:05:47	40.76222	-74.54246	188.1
T	05/27/2005 12:05:49	40.76219	-74.54247	188.1
T	05/27/2005 12:06:12	40.76189	-74.54246	189.5
T	05/27/2005 12:06:36	40.76158	-74.54247	186.6
